224639982,BradsNews,302,825,4361,114,13,0,0,web
224647656,CONVISINC,73,180,322,0,1,0,0,web
224692662,JohnnySunkel,586,774,647,27,3,0,0,"StockTwits Web"
224716422,TheRealNREY,125,45,1483,352,0,0,0,"Twitter for Android"
224736433,mateussout,84,52,1900,33,0,0,0,Instagram
224749530,leonfranco2026,77,80,260,0,1,0,0,"Twitter for iPhone"
224787534,BJ33_,349,335,33727,148,2,0,0,"Tweetbot for iOS"
224796193,scottklima,587,772,11181,556,15,0,0,web
224816868,1Correval,5147,251,5088,0,157,0,1,web
225018425,JimPShepard,25,15,1348,17,0,0,0,"Twitter for iPhone"
225042057,WinterFNmute665,98,288,2272,252,5,0,0,web
225050742,msn700wlw,359,99,25361,5436,13,0,0,web
225090927,Whootie_who,116,202,1767,0,8,2,3,"StockTwits Web"
225111469,VitoAngio,216,1033,15945,262,1,0,0,web
225156671,the_iroNY_,187,85,12540,50,0,0,0,Tweetlogix
225176717,TeachingJaw,61,339,429,9,1,0,0,"Twitter for iPhone"
225218322,tasosvos,89,207,529,0,5,0,0,web
225223175,jaamalle,609,1210,1942,37,0,0,0,web
225288490,mel_huang,370,376,21305,1,9,0,0,web
225347890,My_rss_feed,83,3,20909,0,0,0,0,twitterfeed
225423130,Loupo85,1893,2009,302195,814,46,0,0,TweetDeck
225506750,dustinrmoore,111,141,493,94,0,0,0,SeekingAlpha.com
225644395,JohnRHealey,465,541,22227,151,13,0,2,"Twitter for iPhone"
225723067,Digocycle,6,28,61,1,0,0,0,"Twitter for iPad"
225852782,newsfile_corp,20,3,836,0,0,0,0,"Tweet Button"
225927392,Toni26H,266,256,42279,63,2,0,0,web
225958008,michaeldaugh,158,242,896,61,6,0,1,"Twitter for iPhone"
225973185,enriquegeorge,69,152,594,95,0,0,0,"Twitter for Android"
225976686,JayEraDuh,824,532,67912,19,1,0,0,"Twitter for iPhone"
226012602,MrJimmyKnox,909,2001,28264,702,1,2,0,"Twitter for iPhone"
226206373,marvinrichardso,110,339,232,2,0,0,0,web
226286908,lambert_nick,488,902,1173,56,2,0,1,"Twitter for iPhone"
226303517,iucacr,212,204,658,1,11,0,0,web
226323658,DiggingDogFarm,209,439,490,15,4,0,0,"Silver Bird Plus"
226407677,rtwhite11,49,112,1256,57,0,0,0,"Twitter for Android"
226443354,blackwellmark,666,651,1900,73,20,0,0,"Twitter for iPhone"
226443822,KADON_STERLING,255,687,1960,12,8,0,0,"Twitter for iPhone"
226685042,air_en,129,398,7220,93,0,0,0,"Twitter for iPhone"
226761930,BallplayaMoney,656,1997,7860,108,5,0,0,Facebook
226799019,MatthewDalleAve,79,136,1885,1157,0,0,0,"Twitter for iPhone"
226812118,StocksOnGold,3063,2860,1947,0,39,0,0,twitterfeed
226821422,Kdanie89,24,36,46,4,0,0,0,"Twitter for iPhone"
226827506,FollowMeAppeal,3031,3391,6678,0,10,0,0,GrabInbox
226828258,financialbuzz,317961,2100,2371,4,3,0,0,web
226846098,thesalche,45,78,487,22,2,2,0,"Tweetbot for iOS"
227005404,RichardFimbel,241,226,167,34,0,0,0,"Twitter for iPhone"
227012629,dstriddy,516,1415,4975,65,11,3,0,web
227043000,CNBCeFinans,33810,186,23785,1,243,0,5,web
227045264,nxaCAPITAL,85,235,437,21,0,0,0,"Twitter for iPhone"
227045856,frankknopers,310,403,10358,222,9,0,0,web
227049888,Ryan_Henke,167,238,4493,4,6,0,0,TweetDeck
227070376,BobPisani,17550,117,3347,1,405,7,18,web
227117500,ChatterBoxStock,100126,10,14,0,337,0,0,web
227128305,CraigSuttonSEO,395,318,921,6,12,0,0,"Twitter for iPhone"
227179471,josephwarrseph,250,131,11255,144,0,0,1,txt
227249704,MarketsNeverLie,51,35,410,2,1,0,0,"StockTwits Web"
227268531,D_Trades,263,238,2159,14,6,0,0,web
227307359,connnutmeg,1092,1868,26079,1794,32,0,0,web
227312102,StuckInStock,382,82,989,74,8,1,1,TweetDeck
227325670,The_Greensheet,510,481,1354,0,5,0,0,web
227389009,tradewithpete,1673,147,5743,1,61,1,0,"StockTwits Web"
227471511,JsonTheHuman,1130,668,103128,227,6,0,0,"Twitter for iPhone"
227506104,equilarinc,731,731,1856,21,22,0,0,TweetDeck
227561360,MrBobDiaz,30,68,2367,3,1,0,0,"Twitter for iPad"
227716546,J_Warr00,122,236,4271,756,6,0,0,"Twitter for iPhone"
227797786,DontEEMTrip,1210,1243,50689,58,4,0,0,"Twitter for iPhone"
227799206,Halq10,82,140,527,35,0,0,0,"Twitter for iPhone"
227802136,Aviamarie,62,294,478,0,1,0,0,"Twitter for BlackBerry®"
227832048,realdanpatrick,67,422,698,37,2,0,0,"Twitter for Android"
227898724,Bdell1014,12747,1557,73469,6568,70,0,15,"Twitter for Android"
227990660,SparrowMinded,1078,728,39716,45622,48,0,0,TweetDeck
228006065,dandangeegee_,243,240,4465,1308,0,0,0,TweetDeck
228016141,FamousKaskus,492,82,46182,1,15,0,0,twitterfeed
228327597,gavduffy05,46,285,426,4,0,0,0,Flipboard
228401823,majoskiii,32,55,788,3,1,0,0,"Twitter for iPhone"
228426881,GreenMonsterah,71,347,1888,81,0,0,0,"Twitter for iPhone"
228448947,braposa,26,160,250,7,0,0,0,"Twitter for iPhone"
228455547,Vince3sposito,414,517,1292,0,23,0,0,web
228459957,dulmaroch,11,29,603,13,0,0,0,"Twitter for BlackBerry®"
228481901,Pollio_Hnos,68,51,1644,0,1,0,0,web
228525934,EddieNotEddy,448,425,23468,648,1,0,0,"Tweetbot for iOS"
228527031,AUDZILLLA,676,651,2540,349,1,0,0,"Twitter for iPhone"
228530883,Dianalopgar,1063,936,8459,57,9,0,0,"Twitter for iPhone"
228560904,SurfingPunter,534,501,7418,119,8,0,0,web
228564270,frankykensly13,233,353,8807,108,0,0,0,"Twitter for BlackBerry®"
228572563,cport22,15,57,175,5,0,0,0,"Twitter for iPad"
228596812,AdaptToReality,502,442,30063,2330,17,0,0,TweetDeck
228623923,misschinty,9,122,9,0,0,0,0,"Twitter for iPhone"
228631091,Jon_Canter,208,132,3228,552,1,0,0,"TweetCaster for Android"
228645678,CentralStationG,1126,1036,2538,132,274,0,0,web
228702117,3v1lgenius,119,518,1224,1,0,0,0,web
228743048,donmuso,110,710,1946,691,0,0,0,"Twitter for iPhone"
228830143,mcfrick,77,125,452,0,4,0,0,"Twitter for iPhone"
228845995,3NT,636,250,7350,30,60,0,0,"Tweetbot for iOS"
228851563,skeltojf,20,37,223,1,1,0,0,web
228861109,USC_Aposhian,304,252,5215,995,6,0,0,"Twitter for iPad"
228911299,JohnAustin440,525,278,19356,2070,1,0,0,"Twitter for Android"
229085376,getbillasap,1062,233,7059,5315,33,0,0,web
229126070,nicole_hong,1447,943,1380,518,18,0,0,web
229141520,CortesSteve,4869,104,3533,1,111,5,3,"Twitter for iPhone"
229207628,DUhockeyFan,749,2000,5353,166,16,0,0,"Tweet Button"
229237443,bsvathing,198,375,1442,197,3,0,0,web
229389391,laplace2011,793,399,12129,739,29,0,0,"Twitter for iPhone"
229397793,gjlevett,61,284,248,2,1,0,0,"Twitter for BlackBerry®"
229402962,VictorDJ702,36,88,974,160,1,0,1,"Twitter for iPhone"
229490657,powderican,257,174,16047,19,0,0,0,"Twitter for iPhone"
229619484,Myriestal,376,362,36646,605,3,0,0,"Twitter for iPhone"
229660901,ohhKayP,1028,1654,74268,21699,5,0,0,web
229686366,OhDatMe,11128,6654,176215,510,338,0,0,"Twitter for iPhone"
229726608,DavidAltonClark,178,89,7367,804,1,0,0,web
229830142,bosaloh,34,49,416,1,0,0,0,"Twitter for iPhone"
229844262,DntMindMe__,492,521,30226,306,1,0,1,"Twitter for iPhone"
229886833,pplS_chaMp,326,334,7497,94,1,0,0,Tweetlogix
229898460,fernandoituarte,232,329,1561,3,4,0,0,"Twitter for iPhone"
229898625,T_Ray150,357,108,6165,3,3,0,0,"Twitter for iPhone"
229912098,Carlinphilly,1,17,53,0,0,0,0,web
229934807,KeithPings,510,334,1507,46,6,0,0,"Tweet Button"
229966745,LTbioinvestor,2673,91,13512,0,85,0,0,TweetDeck
230063692,DaddyyMark,1020,855,59437,17,2,0,0,"Twitter for iPhone"
230211806,Tha_SlimKidd,702,584,41079,28,3,1,0,"Scope App"
230254138,vgfx,61,36,3234,22,1,0,0,web
230254434,MeDonJesu,1811,2015,5169,0,18,0,0,web
230261447,JesuJareen,1444,2000,1702,0,5,0,0,web
230272546,Tinkualwar,38,291,398,4,0,0,0,"Twitter for Android"
230459023,MrAndreRabie,20108,29974,4902,1125,93,0,0,TweetDeck
230462730,HFZASYRF,952,1178,25319,2828,2,0,0,"Twitter for BlackBerry®"
230462842,Iamfree4Lunch,189,223,6870,1,7,0,0,"Tweet Button"
230513659,iantyree,17,21,6,0,0,0,0,"Twitter for Android"
230517296,jeffgent99,7,31,420,1,0,0,2,web
230577906,AntoineGara,767,652,3672,50,28,4,1,web
230609065,billgunderson,2078,1070,8882,8,38,1,0,"StockTwits Web"
230658138,Fasalsal,516,281,12112,342,1,0,0,Twittelator
230723893,AwesomeStocks,182299,46477,100,82,314,0,2,web
230736695,cedarbush,719,54,427,3,12,1,1,"Mobile Web (M5)"
230808271,_deelaSoul,241,361,11761,1639,0,0,0,Tweetlogix
230812658,Cameronbriche,465,266,32541,1816,2,0,0,web
230893625,Vgandhivt,33,76,170,14,0,0,0,"Twitter for Android"
230926950,2be_Not_2be,1914,2107,3324,0,15,0,0,GrabInbox
230930491,Smart_BMW,1514,1299,37480,438,22,0,1,"Plume for Android"
231087529,selworthy,8,4,18,0,0,0,0,HootSuite
231095461,mermaid2sea,286,1163,3350,58,1,0,0,"Twitter for iPad"
231106460,oneglobestreet,3046,2919,1495,12,21,0,0,"Safari on iOS"
231123745,mercenaryjack,851,118,2517,0,35,1,1,"StockTwits Web"
231137721,abosood1,802,725,1877,64,0,0,0,"StockTwits Web"
231162134,WillTreasurer,155,115,1784,2,9,0,0,TweetDeck
231164809,TradersRule,458,838,2013,12,6,0,0,Snagit
231210032,fcpayroll,69,155,2239,12,1,0,0,web
231240046,WaqyM,116,103,5787,4,1,0,0,"Twitter for Android"
231262586,Billions4Brown,1666,1766,36102,486,7,0,0,"Twitter for iPhone"
231262649,Saudrayes,343,299,992,15,0,0,3,"Tweetbot for iOS"
231350587,InsideTheBlock,209,354,3796,1046,6,0,0,"Twitter for iPhone"
231391299,dannysimantov,446,84,1396,86,9,5,0,web
231426082,tradj76,294,455,3004,171,0,0,0,"Twitter for Android"
231467475,Akil_LiveLife,335,355,4862,40,4,0,0,"Twitter for iPhone"
231494313,DelDayTrader,43,116,1310,86,3,0,0,"Twitter for Android"
231521047,alan_IN_toronto,22,19,299,1,0,0,0,web
231532800,Latiernapaez,353,474,3971,118,1,0,1,"Twitter for BlackBerry®"
231536389,indigoblueusa,1195,1509,1000,2,1,0,0,Flipboard
231553177,thegisboy,7,13,21,23,0,0,0,web
231596621,FerasAljaber,336,235,3779,89,1,0,0,"Tweetbot for iOS"
231665647,tata8ag,3,15,7,0,0,0,0,"Twitter for BlackBerry®"
231723415,bitcoinnews,4097,4488,6162,1,153,0,0,web
231791115,AanchalKaushal,325,11,19761,1532,3,0,0,"Twitter for Android"
231812414,fx_trading_girl,2008,1999,7616,0,11,0,0,twitterfeed
231823109,gexxer72,700,697,2649,70,3,0,0,Instagram
231833197,blubreau,461,159,30258,47,0,0,0,"Twitter for Android"
231851216,MCPRfirm,371,749,5249,32,8,0,0,"Twitter for BlackBerry®"
231862607,OTCCrowdFunding,25079,27754,19677,0,98,0,0,PennyStockTweets
231891045,brduquette,15,39,238,91,0,0,0,"Twitter for iPhone"
231937632,DiscoDanSilva,22,84,1985,113,1,0,0,"TweetCaster for Android"
231963018,gordo_c_123,89,121,3173,253,0,0,0,"Twitter for Android"
232120274,Jesse_Livermore,4841,932,26311,534,159,2,3,web
232129392,ayg16,103,291,8582,27,0,0,0,"Twitter for iPhone"
232153191,untilTheVictory,3300,3682,6757,0,96,0,0,web
232164053,arturoballester,583,261,2568,412,17,1,3,TweetDeck
232168666,kfbsol,120,128,1378,37,0,0,0,"Twitter for iPhone"
232219287,TheEquitiesRoom,1179,36,2590,2,50,0,0,web
232257830,Mike_White_Head,558,1067,6677,49,5,0,0,"Twitter for iPhone"
232259739,xmaryanlovee,499,524,25086,70,0,0,0,"Twitter for Android"
232277114,SmoofCobalt,183,124,67318,134,1,0,0,"Twitter for Android"
232279253,followback786,3067,3453,5455,0,52,0,0,web
232317563,GeoffyRozay,840,694,58389,20,3,0,0,"Twitter for iPhone"
232325913,usty_aiu,103,123,1477,40,5,0,0,"Twitter for iPhone"
232334416,KKXG,51,24,11457,108,2,0,0,web
232346118,miss_korede,236,166,6182,54,3,0,0,"Twitter for BlackBerry®"
232352920,chilito_p_king,65,372,366,1,1,0,0,"Twitter for iPhone"
232379382,bramsal,175,31,5469,3,7,0,0,TweetDeck
232381498,kelvinsteez,634,397,35567,168,4,0,0,"Twitter for iPhone"
232442708,stkinsight,55,520,257,473,3,0,0,"Twitter for iPhone"
232578837,TroKalayjianCRG,2290,59,6852,99,65,0,0,"Twitter for iPhone"
232616152,DaveMc99TA,4053,2115,53385,1091,172,0,0,web
232625670,VolumeWatchers,705,0,6144,1,16,0,0,volumewatchersmsg
232637959,NBA_Tae,652,1093,27978,13,0,0,0,"Twitter for iPhone"
232676422,itisFollowBack,7499,8080,5572,0,147,0,0,GrabInbox
232702359,princebhojwani,289,297,11375,402,2,1,0,estimize
232712997,GeenaMidtown,512,877,7704,932,10,0,0,web
232743364,Vconomics,1053,99,18180,23,42,0,0,web
232870964,Nouf_wpt,851,91,11931,14,32,0,0,"StockTwits Web"
232927514,Gregorimperium,43,131,1707,2,1,0,0,"Twitter for Android"
233028755,ParadiseFund,129,458,861,132,0,4,0,"Twitter for iPad"
233039187,JASwealth,34,174,266,5,2,0,1,web
233100517,Dianca_DDC,103171,595,805,85,13,0,0,web
233226357,RyuAustro,352,561,3464,841,6,0,0,web
233247104,eduWallStreet,166,16,3619,2,12,0,0,web
233248667,THINK_Lyndon,891,1260,7056,412,27,0,1,HootSuite
233267091,KP__777,419,317,12947,1701,0,0,0,"Tweetbot for iOS"
233294346,JoshuaBeam23,83,250,1339,12,0,0,0,"Twitter for iPhone"
233358336,CrippledFox,17,76,1891,6,1,0,0,"Mobile Web (M5)"
233383078,BethGorz,207,583,1797,86,4,0,0,"Twitter for iPhone"
233566392,mikentammy610,72,176,1818,23,1,0,0,"TweetCaster for iOS"
233570251,AmberrPerry,121,257,2866,333,0,0,0,"Twitter for Android"
233583001,cool_mr_magic,29,376,1772,872,1,0,0,"Tweet Lanes"
233603015,GTWNJACK,757,80,6567,11,42,1,0,TweetDeck
233603908,grattman5,156,289,6865,1,5,0,0,txt
233692628,Jason3Straub,323,326,1274,7,2,0,0,Echofon
233743208,jordan_leigh13,414,480,7386,998,1,0,0,"Twitter for iPhone"
233768497,jaysThuggin,1056,611,58750,49,2,0,0,"Twitter for iPhone"
233802717,J_Michael_,61,97,1305,76,0,1,0,web
233805759,notgonnabeawest,53,117,3232,15,1,0,0,"UberSocial for iPhone"
233825495,nxtmillionair40,141,94,3617,3,3,0,0,TweetDeck
233857863,ajwester,9,12,91,7,0,0,0,"StockTwits Web"
233872394,Fuglie_Trader,59,156,411,16,0,0,0,web
234062443,lucian_pdx,77,296,1123,13,1,0,0,web
234108692,UVAdvisors,54,291,374,0,0,0,0,"Tweet Button"
234254981,Zenpenny1,2298,124,4348,11,43,0,2,"StockTwits Web"
234365083,ZANVDEM,86,96,4479,2,4,0,0,web
234378760,HoyaParanoia,90,881,197,0,0,0,0,web
234419508,maxnrgmike,1548,1039,40962,102,63,0,0,TweetDeck
234514016,thanosmaroglou,191,345,1224,1,1,1,0,Flipboard
234516403,agilejro,177,400,5182,571,6,0,0,TweetDeck
234555833,USQatar,1178,375,2395,8,25,0,0,web
234654738,lguilliod,126,279,2226,12,0,0,0,"UberSocial© PRO"
234661861,MrStreetSweeper,35,48,774,31,1,0,0,"StockTwits Web"
234706604,cmgpzgz,128,99,3934,459,5,0,0,"Twitter for iPhone"
234751777,AnnyCouture,352,225,20402,54,1,0,0,Tweetlogix
234756585,managerialacct,423,243,570,0,21,0,0,"Tweet Button"
234796386,Ktr8der,514,359,13256,1118,13,1,2,"Twitter for iPad"
234835052,Sorri_MsJackson,380,143,71200,430,10,0,0,"TweetCaster for Android"
234839820,deeh426,61,64,2269,199,2,0,0,"Twitter for Android"
234893872,5sma50,50,186,778,105,2,0,0,"Twitter for Android"
234912094,Peter_Eller10,367,188,7542,225,3,0,0,TweetDeck
234918361,Quieres_Caulk,217,434,27237,27,0,0,0,"Twitter for iPhone"
234956680,Zinvestmentz,512,1995,136,2,5,0,0,"Tweet Button"
234992064,i8and8,1526,2000,22732,38,48,0,0,"Twitter for iPhone"
234993642,vanishedquick,333,280,31802,103,0,0,0,"Twitter for BlackBerry®"
235082515,locatellicharts,2177,1377,8749,225,69,1,3,web
235129342,Eldertrader,62,178,1365,11,4,0,0,web
235182044,Edisonawards,7120,8300,5684,36,72,4,0,"Twitter for iPhone"
235202972,GaryGFinancial,320,560,2532,1,6,2,0,web
235202998,memelists,298,599,19078,121,4,0,0,"Twitter for iPhone"
235229700,coryjwatson,249,97,1062,3,2,0,0,"Twitter for iPhone"
235312627,eyeonequities,728,169,3576,3,24,2,0,"Twitter for iPhone"
235387860,AntiAnkleSocks,746,394,51560,112,3,0,0,"Twitter for iPhone"
235406916,bobalcus,65,405,3003,26,0,0,0,"Twitter for iPhone"
235539559,faustortizd,1273,448,1281,0,14,0,0,"Twitter for BlackBerry®"
235594065,OTCExplosion,26023,28717,17966,0,80,0,0,PennyStockTweets
235599309,noodls_sAgFood,85,1,15082,0,1,0,0,noodlsAgriFoodFeed
235601571,noodls_sAuto,104,1,10384,0,1,0,0,noodlsAutomotiveFeed
235602957,noodls_sChem,99,1,12850,0,1,0,0,noodlsChemicalFeed
235607711,KosherTCOT,1960,2132,5466,12,29,0,0,"Twitter for Android"
235608019,noodls_sEnergy,96,1,18791,0,3,0,0,noodlsEnergyFeed
235610395,hollywood_trey,1453,757,83780,1213,23,0,2,TweetDeck
235611701,noodls_sLuxApp,46,2,16288,0,0,0,2,noodlsLuxuryAppFeed
235614882,noodls_sFinance,208,1,38415,0,2,0,1,noodlsFinanceFeed
235616714,noodls_sHealth,352,1,43515,0,8,0,0,noodlsHealthcareFeed
235648313,DNev47,269,162,20678,1937,2,0,4,"StockTwits Web"
235682602,lumpyhead1221,153,824,1620,60,2,0,0,web
235696027,mustped,92,25,905,26,1,2,1,TweetDeck
235720432,nsousa25,18,21,204,4,0,0,0,"StockTwits Web"
235754805,__taylorsimone,609,396,39792,376,2,0,0,"Twitter for iPhone"
235762993,donoSupreme,618,631,18738,1007,2,0,0,"Tweet Button"
235800669,FBI_Files,725,588,3804,61,5,0,0,web
235814815,ohreggie,359,341,8084,14,2,0,0,"Twitter for BlackBerry®"
235889732,mabaezd,123,615,3230,210,1,0,0,web
235937127,fxjrojo,4035,41,6979,6,71,0,0,web
235984570,senrabwh,75,156,1203,31,0,0,0,"Twitter for Windows Phone"
236022135,noodls_sConstr,34,1,15537,0,1,0,0,noodlsConstructionFeeds
236027750,noodls_sRetail,94,2,31395,0,4,0,2,noodlsRetailFeed
236028526,jenn_money,120,115,813,0,2,5,1,"Tweet Button"
236028972,noodls_sRE,57,1,21693,0,0,0,0,noodlsREFeed
236030267,noodls_sTech,365,1,62092,0,11,0,0,noodlsTechFeed
236033017,noodls_sTransp,81,1,20564,0,0,0,0,noodlsTransportFeed
236034828,noodls_sLeisure,59,1,17777,0,0,0,3,noodlsLeisureFeed
236046802,noodls_sConglo,113,1,44863,0,1,0,0,noodlsConglomerateFeed
236050054,noodls_sMat,239,1,94850,0,5,0,0,noodlsMaterialsFeed
236053508,noodls_sAutomat,129,2,33973,0,3,0,0,noodlsAutomationFeed
236070270,mikelehn,26,182,181,14,0,0,0,web
236072831,hannahgvickers,132,219,2371,3,8,0,0,"Twitter for iPhone"
236101340,UF_FRE_CTJR,29,123,101,1,1,0,1,"Twitter for iPhone"
236181116,Honeputu,847,1684,3258,173,3,0,0,"Twitter for iPad"
236185281,MiSS_EMiLiAA,530,409,16885,21,1,0,0,"Twitter for iPhone"
236263127,hillarypinskey,557,920,15076,1440,0,0,0,"Twitter for iPhone"
236272347,Topan_TigLar,370,50,5765,2,1,2,0,"Twitter for BlackBerry®"
236291757,JT_McGee,857,497,8933,45,43,0,0,web
236323011,dmdoutres,873,95,5825,919,14,0,0,"Twitter for iPhone"
236351947,savvy40k,14,41,44,0,0,0,0,web
236373054,jasonpsamuel,5,36,138,11,0,0,0,estimize
236374158,thijszoon,64,68,296,4,0,0,0,"Twitter for iPhone"
236453339,RipcoNY,316,101,439,1,9,0,0,HootSuite
236557421,rupp93,102,109,428,367,0,0,0,"Twitter for iPhone"
236621887,Catalystrader,1285,85,8437,4,41,0,0,"StockTwits Web"
236644373,WATUPRATTLER,1183,1183,17992,262,4,0,0,"Twitter for BlackBerry®"
236908714,MarketFoolery,1737,21,534,0,63,2,0,web
236921220,envystocks,34,185,510,34,0,1,0,web
236960559,flocktard,318,501,17365,188,9,0,1,TweetDeck
236978903,ElGIOCORP,46,95,1182,9,1,0,0,web
236984462,AdviceIQ,276,468,704,11,10,0,0,HootSuite
236997484,akanjiosu,0,1,1,1,0,0,0,"Tweet Button"
237060541,pilliho,820,1984,40560,1149,10,0,0,"Tweet Button"
237066809,noodls_sBorsa,169,2,13116,0,7,0,0,noodlsBorsaFeeds
237081163,noodls_sBourse,54,2,17131,0,1,0,0,noodlsBourseFeeds
237082942,_GirlNxtDoor,347,301,27529,56,2,0,0,"Twitter for iPhone"
237093055,Twop_ItOff5,3016,2287,96911,443,5,0,0,"Twitter for iPhone"
237123300,amandalecat,356,309,15878,981,0,0,0,"Twitter for iPhone"
237150447,LADonYeh,1190,330,19293,52,1,0,0,"Twitter for iPhone"
237150586,HotPennyGoodies,27898,30958,17346,0,101,0,0,PennyStockTweets
237153944,Losos__Way,138,146,23295,118,0,0,1,TweetDeck
237165623,Safir_Ali,132,330,387,164,0,0,0,"Twitter for iPhone"
237263113,Brendan_Henry,76,190,873,1,2,0,0,web
237274074,luckysilverwood,57,608,641,17,1,1,1,web
237279375,ConcordeTweets,3141,3618,141273,0,27,0,0,twitterfeed
237339502,AdolpheCash,7255,8024,210198,0,32,0,0,twitterfeed
237542127,HowToTweetWell,1749,2001,3229,3,123,0,0,GrabInbox
237663255,exodia_17,233,1049,5365,851,10,0,0,TweetDeck
237769630,Eric_Regalado,236,789,4186,3,1,0,0,"Twitter for BlackBerry®"
237811212,DaveL452,597,94,20121,11,32,0,0,TweetDeck
237844583,bryanepstein,830,946,12654,1982,10,0,0,"Twitter for iPhone"
237859085,AlyceLomax,804,495,2610,141,28,0,0,bitly
237888723,BIZPACReview,6112,5774,23271,54,77,0,0,"TweetAdder v4"
237889043,bakedpussy,349,270,23548,147,2,0,0,web
237893923,jackkaskey,307,371,627,32,13,0,1,"Tweet Button"
237905968,NickTank5044,28,301,386,2,0,0,0,web
237911622,Cheko_Cruz,153,363,3902,6,1,0,0,web
237917511,Trill4Life_318,597,679,19114,304,0,0,0,"Twitter for Android"
237934124,Aflianelk,948,2441,383,3,0,0,0,web
237951652,timpin8,29,260,147,14,0,0,0,"Twitter for iPhone"
237961745,BENYIsles,92,405,1607,301,0,0,0,web
237994971,DCarsonCPA_NYC,1166,2001,67999,10,22,0,0,TweetDeck
238022161,jlmh49,595,1688,1360,20,2,0,0,Facebook
238174807,tastytrade,4576,144,1733,2,106,19,0,web
238197471,kendallwking,284,392,830,22,12,0,0,"Twitter for iPhone"
238197580,ReinsuranceM,73,205,1141,8,3,2,0,"Tweet Button"
238263087,iAndrew_,159,117,5995,8,0,0,0,"Twitter for iPhone"
238297190,DCAficionado,7,65,230,116,0,0,0,web
238391136,shane_the_drain,67,115,2365,22,2,0,0,"Twitter for Android"
238396360,Mamasquine,156,223,5962,176,0,0,0,"Twitter for iPhone"
238411032,CrosbyVenture,465,669,2287,75,7,0,0,web
238446966,Coleifa,1332,1286,68831,3457,2,0,0,web
238536653,dhorlander,20,87,244,20,0,0,0,"Twitter for iPad"
238588707,salwangee,412,379,13821,264,2,0,0,"Twitter for BlackBerry®"
238599829,OracleInv,188,51,171,3,3,0,1,"Tweet Button"
238610781,Danooyl,447871,3307,13597,115,18,0,0,"UberSocial© PRO"
238616849,TweetInvestors,8440,9319,83941,0,56,0,0,twitterfeed
238618227,luisandressoto,85,226,96,13,0,0,0,"Twitter for BlackBerry®"
238633568,rusan0v,50,367,51,0,0,0,0,"Tweet Button"
238636666,WenyRG,110,200,799,33,1,0,0,"Twitter for iPhone"
238668583,tradejas,103,183,809,119,3,0,0,"Twitter for iPhone"
239026022,bySamRo,2550,920,17029,42,116,12,0,TweetDeck
239033318,diegovelasco14,100,175,2734,10,0,0,0,"Twitter for iPhone"
239052909,Indievisible1,199,11,36562,0,1,0,0,dlvr.it
239069761,Amayo_B,230,257,8239,23,0,0,0,"Twitter for BlackBerry®"
239122333,dtellom,527,38,91,1,23,0,0,web
239169263,SpectrumLive,436,537,1848,8,2,0,0,"SL auto-tweet"
239187592,AntonS_9,26,103,1223,41,0,0,0,web
239373755,WorldlyInsights,823,1427,587,1,6,0,1,"Twitter for iPhone"
239453673,AJGFX,324,329,18875,30,2,0,0,"Twitter for iPhone"
239466664,ThatDamnSueee,1073,596,29897,1070,3,2,0,"Twitter for iPhone"
239467085,duremarik,297,160,25094,57,36,0,0,web
239530416,joey1one1,32,395,143,11,1,0,0,"Twitter for iPad"
239531105,mickeygordo,81,215,1000,4,0,0,0,"Twitter for iPhone"
239568097,JoshConner23,414,615,5252,1240,0,0,0,"Twitter for iPhone"
239568324,Manoncamelshump,82,246,1565,228,2,0,0,web
239568469,SebHenbest,1405,648,5674,511,60,0,0,HootSuite
239614787,OHandleme,114,355,4095,8,2,0,0,web
239617795,tisportmike,118,493,1010,139,1,0,0,web
239669100,MissExoticMind,478,114,29917,2307,5,0,0,"Twitter for iPhone"
239676378,nextbigtrade,215,356,1101,1,6,0,0,"Tweet Button"
239748026,tjknight23,117,161,1197,12,1,0,0,"Twitter for iPhone"
239948872,crbp1019,18,213,71,2,0,0,0,"Twitter for BlackBerry®"
239956476,Oh_Naye_Yeoshin,508,227,59229,85,3,0,0,web
239988206,t_nathan95,15,26,603,365,1,0,0,"Twitter for iPhone"
240021419,TheRealErvis,9,41,30,1,0,0,0,"Twitter for iPhone"
240030114,Blackopstocks,3777,4147,46511,5,31,0,0,SocialOomph
240037912,Arthur_Reed508,1185,968,74738,2492,0,0,1,"Twitter for Android"
240132390,DanAndre1,188,294,3963,243,2,4,0,"OS X"
240304341,spensergraham,20,100,227,678,0,0,0,"Twitter for iPhone"
240341970,CGStockton,55,157,335,0,1,1,0,"Twitter for iPad"
240432428,venki_manasu,18,51,85,0,0,0,0,"Twitter for iPad"
240436631,Kammieee_,537,453,46708,53,2,0,0,twicca
240449172,YoungAngel__,738,494,59830,89,1,0,0,"Plume for Android"
240462741,DanielSharma,278,244,958,7,1,0,1,Instagram
240473106,mdoman31,169,180,3612,77,1,0,0,"Twitter for Android"
240566462,LILHICKORY,102,310,13604,414,2,0,0,"Twitter for iPhone"
240697075,JohnnyDee62,426,226,77134,4521,12,0,0,"Twitter for iPad"
240766097,Sipsip1724,87,289,945,6,2,3,1,"Twitter for iPhone"
240776923,claytonpyne,299,343,1334,2,6,0,0,"Twitter for iPhone"
240850097,DIONISXHANI,3,0,15610,0,0,0,0,Facebook
240878396,MoneyBaggPookey,339,295,14702,17,2,0,0,"Twitter for iPhone"
